"","time_string","state","value","week","season"
"6454","2019/20 SW43 (KW17)","A41..41",2,43,2019
"6455","2019/20 SW44 (KW18)","A41..41",2,44,2019
"6456","2019/20 SW45 (KW19)","A41..41",2,45,2019
"6457","2019/20 SW46 (KW20)","A41..41",2,46,2019
"6458","2019/20 SW47 (KW21)","A41..41",NA,47,2019
"6459","2019/20 SW48 (KW22)","A41..41",2,48,2019
"6460","2019/20 SW49 (KW23)","A41..41",1,49,2019
"6461","2019/20 SW50 (KW24)","A41..41",NA,50,2019
"6462","2019/20 SW51 (KW25)","A41..41",2,51,2019
"6463","2019/20 SW52 (KW26)","A41..41",1,52,2019
"6464","2020/21 SW01 (KW27)","A41..41",NA,1,2020
"6465","2020/21 SW02 (KW28)","A41..41",NA,2,2020
"6466","2020/21 SW03 (KW29)","A41..41",NA,3,2020
"6467","2020/21 SW04 (KW30)","A41..41",NA,4,2020
"6468","2020/21 SW05 (KW31)","A41..41",NA,5,2020
"6469","2020/21 SW06 (KW32)","A41..41",NA,6,2020
"6470","2020/21 SW07 (KW33)","A41..41",NA,7,2020
"6471","2020/21 SW08 (KW34)","A41..41",NA,8,2020
"6472","2020/21 SW09 (KW35)","A41..41",NA,9,2020
"6473","2020/21 SW10 (KW36)","A41..41",NA,10,2020
"6474","2020/21 SW11 (KW37)","A41..41",NA,11,2020
"6475","2020/21 SW12 (KW38)","A41..41",NA,12,2020
"6476","2020/21 SW13 (KW39)","A41..41",NA,13,2020
"6477","2020/21 SW14 (KW40)","A41..41",NA,14,2020
"6478","2020/21 SW15 (KW41)","A41..41",NA,15,2020
"6479","2020/21 SW16 (KW42)","A41..41",NA,16,2020
"6480","2020/21 SW17 (KW43)","A41..41",NA,17,2020
"6481","2020/21 SW18 (KW44)","A41..41",1,18,2020
"6482","2020/21 SW19 (KW45)","A41..41",NA,19,2020
"6483","2020/21 SW20 (KW46)","A41..41",NA,20,2020
"6484","2020/21 SW21 (KW47)","A41..41",NA,21,2020
"6485","2020/21 SW22 (KW48)","A41..41",NA,22,2020
"6486","2020/21 SW23 (KW49)","A41..41",NA,23,2020
"6487","2020/21 SW24 (KW50)","A41..41",NA,24,2020
"6488","2020/21 SW25 (KW51)","A41..41",NA,25,2020
"6489","2020/21 SW26 (KW52)","A41..41",1,26,2020
"6490","2020/21 SW27 (KW53)","A41..41",NA,27,2020
"6491","2019/20 SW27 (KW01)","A42..42",20,27,2019
"6492","2019/20 SW28 (KW02)","A42..42",40,28,2019
"6493","2019/20 SW29 (KW03)","A42..42",58,29,2019
"6494","2019/20 SW30 (KW04)","A42..42",99,30,2019
"6495","2019/20 SW31 (KW05)","A42..42",180,31,2019
"6496","2019/20 SW32 (KW06)","A42..42",259,32,2019
"6497","2019/20 SW33 (KW07)","A42..42",219,33,2019
"6498","2019/20 SW34 (KW08)","A42..42",209,34,2019
"6499","2019/20 SW35 (KW09)","A42..42",251,35,2019
"6500","2019/20 SW36 (KW10)","A42..42",302,36,2019
"6501","2019/20 SW37 (KW11)","A42..42",213,37,2019
"6502","2019/20 SW38 (KW12)","A42..42",118,38,2019
"6503","2019/20 SW39 (KW13)","A42..42",31,39,2019
"6504","2019/20 SW40 (KW14)","A42..42",17,40,2019
"6505","2019/20 SW41 (KW15)","A42..42",4,41,2019
"6506","2019/20 SW42 (KW16)","A42..42",3,42,2019
"6507","2019/20 SW43 (KW17)","A42..42",2,43,2019
"6508","2019/20 SW44 (KW18)","A42..42",2,44,2019
"6509","2019/20 SW45 (KW19)","A42..42",1,45,2019
"6510","2019/20 SW46 (KW20)","A42..42",2,46,2019
"6511","2019/20 SW47 (KW21)","A42..42",1,47,2019
"6512","2019/20 SW48 (KW22)","A42..42",NA,48,2019
"6513","2019/20 SW49 (KW23)","A42..42",1,49,2019
"6514","2019/20 SW50 (KW24)","A42..42",1,50,2019
"6515","2019/20 SW51 (KW25)","A42..42",NA,51,2019
"6516","2019/20 SW52 (KW26)","A42..42",3,52,2019
"6517","2020/21 SW01 (KW27)","A42..42",NA,1,2020
"6518","2020/21 SW02 (KW28)","A42..42",NA,2,2020
"6519","2020/21 SW03 (KW29)","A42..42",NA,3,2020
"6520","2020/21 SW04 (KW30)","A42..42",NA,4,2020
"6521","2020/21 SW05 (KW31)","A42..42",NA,5,2020
"6522","2020/21 SW06 (KW32)","A42..42",NA,6,2020
"6523","2020/21 SW07 (KW33)","A42..42",NA,7,2020
"6524","2020/21 SW08 (KW34)","A42..42",NA,8,2020
"6525","2020/21 SW09 (KW35)","A42..42",NA,9,2020
"6526","2020/21 SW10 (KW36)","A42..42",NA,10,2020
"6527","2020/21 SW11 (KW37)","A42..42",NA,11,2020
"6528","2020/21 SW12 (KW38)","A42..42",NA,12,2020
"6529","2020/21 SW13 (KW39)","A42..42",NA,13,2020
"6530","2020/21 SW14 (KW40)","A42..42",NA,14,2020
"6531","2020/21 SW15 (KW41)","A42..42",NA,15,2020
"6532","2020/21 SW16 (KW42)","A42..42",NA,16,2020
"6533","2020/21 SW17 (KW43)","A42..42",NA,17,2020
"6534","2020/21 SW18 (KW44)","A42..42",NA,18,2020
"6535","2020/21 SW19 (KW45)","A42..42",NA,19,2020
"6536","2020/21 SW20 (KW46)","A42..42",NA,20,2020
"6537","2020/21 SW21 (KW47)","A42..42",NA,21,2020
"6538","2020/21 SW22 (KW48)","A42..42",NA,22,2020
"6539","2020/21 SW23 (KW49)","A42..42",NA,23,2020
"6540","2020/21 SW24 (KW50)","A42..42",NA,24,2020
"6541","2020/21 SW25 (KW51)","A42..42",NA,25,2020
"6542","2020/21 SW26 (KW52)","A42..42",1,26,2020
"6543","2020/21 SW27 (KW53)","A42..42",1,27,2020
"6544","2019/20 SW27 (KW01)","A43..43",8,27,2019
"6545","2019/20 SW28 (KW02)","A43..43",37,28,2019
"6546","2019/20 SW29 (KW03)","A43..43",51,29,2019
"6547","2019/20 SW30 (KW04)","A43..43",97,30,2019
"6548","2019/20 SW31 (KW05)","A43..43",174,31,2019
"6549","2019/20 SW32 (KW06)","A43..43",219,32,2019
"6550","2019/20 SW33 (KW07)","A43..43",217,33,2019
"6551","2019/20 SW34 (KW08)","A43..43",225,34,2019
"6552","2019/20 SW35 (KW09)","A43..43",219,35,2019
"6553","2019/20 SW36 (KW10)","A43..43",302,36,2019
"6554","2019/20 SW37 (KW11)","A43..43",192,37,2019
"6555","2019/20 SW38 (KW12)","A43..43",111,38,2019
"6556","2019/20 SW39 (KW13)","A43..43",34,39,2019
"6557","2019/20 SW40 (KW14)","A43..43",16,40,2019
"6558","2019/20 SW41 (KW15)","A43..43",4,41,2019
"6559","2019/20 SW42 (KW16)","A43..43",5,42,2019
"6560","2019/20 SW43 (KW17)","A43..43",4,43,2019
"6561","2019/20 SW44 (KW18)","A43..43",NA,44,2019
"6562","2019/20 SW45 (KW19)","A43..43",4,45,2019
"6563","2019/20 SW46 (KW20)","A43..43",NA,46,2019
"6564","2019/20 SW47 (KW21)","A43..43",NA,47,2019
"6565","2019/20 SW48 (KW22)","A43..43",1,48,2019
"6566","2019/20 SW49 (KW23)","A43..43",NA,49,2019
"6567","2019/20 SW50 (KW24)","A43..43",NA,50,2019
"6568","2019/20 SW51 (KW25)","A43..43",1,51,2019
"6569","2019/20 SW52 (KW26)","A43..43",4,52,2019
"6570","2020/21 SW01 (KW27)","A43..43",NA,1,2020
"6571","2020/21 SW02 (KW28)","A43..43",NA,2,2020
"6572","2020/21 SW03 (KW29)","A43..43",NA,3,2020
"6573","2020/21 SW04 (KW30)","A43..43",NA,4,2020
"6574","2020/21 SW05 (KW31)","A43..43",NA,5,2020
"6575","2020/21 SW06 (KW32)","A43..43",NA,6,2020
"6576","2020/21 SW07 (KW33)","A43..43",NA,7,2020
"6577","2020/21 SW08 (KW34)","A43..43",NA,8,2020
"6578","2020/21 SW09 (KW35)","A43..43",NA,9,2020
"6579","2020/21 SW10 (KW36)","A43..43",NA,10,2020
"6580","2020/21 SW11 (KW37)","A43..43",NA,11,2020
"6581","2020/21 SW12 (KW38)","A43..43",NA,12,2020
"6582","2020/21 SW13 (KW39)","A43..43",NA,13,2020
"6583","2020/21 SW14 (KW40)","A43..43",NA,14,2020
"6584","2020/21 SW15 (KW41)","A43..43",NA,15,2020
"6585","2020/21 SW16 (KW42)","A43..43",1,16,2020
"6586","2020/21 SW17 (KW43)","A43..43",NA,17,2020
"6587","2020/21 SW18 (KW44)","A43..43",NA,18,2020
"6588","2020/21 SW19 (KW45)","A43..43",NA,19,2020
"6589","2020/21 SW20 (KW46)","A43..43",1,20,2020
"6590","2020/21 SW21 (KW47)","A43..43",NA,21,2020
"6591","2020/21 SW22 (KW48)","A43..43",NA,22,2020
"6592","2020/21 SW23 (KW49)","A43..43",1,23,2020
"6593","2020/21 SW24 (KW50)","A43..43",NA,24,2020
"6594","2020/21 SW25 (KW51)","A43..43",NA,25,2020
"6595","2020/21 SW26 (KW52)","A43..43",NA,26,2020
"6596","2020/21 SW27 (KW53)","A43..43",NA,27,2020
"6597","2019/20 SW27 (KW01)","A44..44",13,27,2019
"6598","2019/20 SW28 (KW02)","A44..44",44,28,2019
"6599","2019/20 SW29 (KW03)","A44..44",57,29,2019
"6600","2019/20 SW30 (KW04)","A44..44",81,30,2019
"6601","2019/20 SW31 (KW05)","A44..44",161,31,2019
"6602","2019/20 SW32 (KW06)","A44..44",239,32,2019
"6603","2019/20 SW33 (KW07)","A44..44",223,33,2019
"6604","2019/20 SW34 (KW08)","A44..44",226,34,2019
"6605","2019/20 SW35 (KW09)","A44..44",241,35,2019
"6606","2019/20 SW36 (KW10)","A44..44",268,36,2019
"6607","2019/20 SW37 (KW11)","A44..44",208,37,2019
"6608","2019/20 SW38 (KW12)","A44..44",97,38,2019
"6609","2019/20 SW39 (KW13)","A44..44",38,39,2019
"6610","2019/20 SW40 (KW14)","A44..44",12,40,2019
"6611","2019/20 SW41 (KW15)","A44..44",5,41,2019
"6612","2019/20 SW42 (KW16)","A44..44",4,42,2019
"6613","2019/20 SW43 (KW17)","A44..44",2,43,2019
"6614","2019/20 SW44 (KW18)","A44..44",1,44,2019
"6615","2019/20 SW45 (KW19)","A44..44",2,45,2019
"6616","2019/20 SW46 (KW20)","A44..44",3,46,2019
"6617","2019/20 SW47 (KW21)","A44..44",2,47,2019
"6618","2019/20 SW48 (KW22)","A44..44",NA,48,2019
"6619","2019/20 SW49 (KW23)","A44..44",NA,49,2019
"6620","2019/20 SW50 (KW24)","A44..44",NA,50,2019
"6621","2019/20 SW51 (KW25)","A44..44",NA,51,2019
"6622","2019/20 SW52 (KW26)","A44..44",4,52,2019
"6623","2020/21 SW01 (KW27)","A44..44",NA,1,2020
"6624","2020/21 SW02 (KW28)","A44..44",NA,2,2020
"6625","2020/21 SW03 (KW29)","A44..44",NA,3,2020
"6626","2020/21 SW04 (KW30)","A44..44",NA,4,2020
"6627","2020/21 SW05 (KW31)","A44..44",NA,5,2020
"6628","2020/21 SW06 (KW32)","A44..44",1,6,2020
"6629","2020/21 SW07 (KW33)","A44..44",NA,7,2020
"6630","2020/21 SW08 (KW34)","A44..44",NA,8,2020
"6631","2020/21 SW09 (KW35)","A44..44",NA,9,2020
"6632","2020/21 SW10 (KW36)","A44..44",NA,10,2020
"6633","2020/21 SW11 (KW37)","A44..44",NA,11,2020
"6634","2020/21 SW12 (KW38)","A44..44",NA,12,2020
"6635","2020/21 SW13 (KW39)","A44..44",NA,13,2020
"6636","2020/21 SW14 (KW40)","A44..44",NA,14,2020
"6637","2020/21 SW15 (KW41)","A44..44",1,15,2020
"6638","2020/21 SW16 (KW42)","A44..44",NA,16,2020
"6639","2020/21 SW17 (KW43)","A44..44",NA,17,2020
"6640","2020/21 SW18 (KW44)","A44..44",NA,18,2020
"6641","2020/21 SW19 (KW45)","A44..44",NA,19,2020
"6642","2020/21 SW20 (KW46)","A44..44",NA,20,2020
"6643","2020/21 SW21 (KW47)","A44..44",NA,21,2020
"6644","2020/21 SW22 (KW48)","A44..44",NA,22,2020
"6645","2020/21 SW23 (KW49)","A44..44",NA,23,2020
"6646","2020/21 SW24 (KW50)","A44..44",NA,24,2020
"6647","2020/21 SW25 (KW51)","A44..44",NA,25,2020
"6648","2020/21 SW26 (KW52)","A44..44",NA,26,2020
"6649","2020/21 SW27 (KW53)","A44..44",NA,27,2020
"6650","2019/20 SW27 (KW01)","A45..45",9,27,2019
"6651","2019/20 SW28 (KW02)","A45..45",29,28,2019
"6652","2019/20 SW29 (KW03)","A45..45",48,29,2019
"6653","2019/20 SW30 (KW04)","A45..45",79,30,2019
"6654","2019/20 SW31 (KW05)","A45..45",162,31,2019
"6655","2019/20 SW32 (KW06)","A45..45",219,32,2019
"6656","2019/20 SW33 (KW07)","A45..45",231,33,2019
"6657","2019/20 SW34 (KW08)","A45..45",175,34,2019
"6658","2019/20 SW35 (KW09)","A45..45",237,35,2019
"6659","2019/20 SW36 (KW10)","A45..45",268,36,2019
"6660","2019/20 SW37 (KW11)","A45..45",188,37,2019
"6661","2019/20 SW38 (KW12)","A45..45",107,38,2019
"6662","2019/20 SW39 (KW13)","A45..45",41,39,2019
"6663","2019/20 SW40 (KW14)","A45..45",9,40,2019
"6664","2019/20 SW41 (KW15)","A45..45",4,41,2019
"6665","2019/20 SW42 (KW16)","A45..45",9,42,2019
"6666","2019/20 SW43 (KW17)","A45..45",2,43,2019
"6667","2019/20 SW44 (KW18)","A45..45",1,44,2019
"6668","2019/20 SW45 (KW19)","A45..45",2,45,2019
"6669","2019/20 SW46 (KW20)","A45..45",5,46,2019
"6670","2019/20 SW47 (KW21)","A45..45",NA,47,2019
"6671","2019/20 SW48 (KW22)","A45..45",2,48,2019
"6672","2019/20 SW49 (KW23)","A45..45",NA,49,2019
"6673","2019/20 SW50 (KW24)","A45..45",2,50,2019
"6674","2019/20 SW51 (KW25)","A45..45",1,51,2019
"6675","2019/20 SW52 (KW26)","A45..45",4,52,2019
"6676","2020/21 SW01 (KW27)","A45..45",NA,1,2020
"6677","2020/21 SW02 (KW28)","A45..45",NA,2,2020
"6678","2020/21 SW03 (KW29)","A45..45",NA,3,2020
"6679","2020/21 SW04 (KW30)","A45..45",NA,4,2020
"6680","2020/21 SW05 (KW31)","A45..45",NA,5,2020
"6681","2020/21 SW06 (KW32)","A45..45",NA,6,2020
"6682","2020/21 SW07 (KW33)","A45..45",NA,7,2020
"6683","2020/21 SW08 (KW34)","A45..45",NA,8,2020
"6684","2020/21 SW09 (KW35)","A45..45",NA,9,2020
"6685","2020/21 SW10 (KW36)","A45..45",NA,10,2020
"6686","2020/21 SW11 (KW37)","A45..45",NA,11,2020
"6687","2020/21 SW12 (KW38)","A45..45",NA,12,2020
"6688","2020/21 SW13 (KW39)","A45..45",1,13,2020
"6689","2020/21 SW14 (KW40)","A45..45",NA,14,2020
"6690","2020/21 SW15 (KW41)","A45..45",NA,15,2020
"6691","2020/21 SW16 (KW42)","A45..45",NA,16,2020
"6692","2020/21 SW17 (KW43)","A45..45",NA,17,2020
"6693","2020/21 SW18 (KW44)","A45..45",1,18,2020
"6694","2020/21 SW19 (KW45)","A45..45",NA,19,2020
"6695","2020/21 SW20 (KW46)","A45..45",NA,20,2020
"6696","2020/21 SW21 (KW47)","A45..45",NA,21,2020
"6697","2020/21 SW22 (KW48)","A45..45",NA,22,2020
"6698","2020/21 SW23 (KW49)","A45..45",NA,23,2020
"6699","2020/21 SW24 (KW50)","A45..45",1,24,2020
"6700","2020/21 SW25 (KW51)","A45..45",NA,25,2020
"6701","2020/21 SW26 (KW52)","A45..45",NA,26,2020
"6702","2020/21 SW27 (KW53)","A45..45",NA,27,2020
"6703","2019/20 SW27 (KW01)","A46..46",11,27,2019
"6704","2019/20 SW28 (KW02)","A46..46",32,28,2019
"6705","2019/20 SW29 (KW03)","A46..46",50,29,2019
"6706","2019/20 SW30 (KW04)","A46..46",80,30,2019
"6707","2019/20 SW31 (KW05)","A46..46",182,31,2019
"6708","2019/20 SW32 (KW06)","A46..46",249,32,2019
"6709","2019/20 SW33 (KW07)","A46..46",211,33,2019
"6710","2019/20 SW34 (KW08)","A46..46",196,34,2019
"6711","2019/20 SW35 (KW09)","A46..46",241,35,2019
"6712","2019/20 SW36 (KW10)","A46..46",304,36,2019
"6713","2019/20 SW37 (KW11)","A46..46",199,37,2019
"6714","2019/20 SW38 (KW12)","A46..46",100,38,2019
"6715","2019/20 SW39 (KW13)","A46..46",40,39,2019
"6716","2019/20 SW40 (KW14)","A46..46",15,40,2019
"6717","2019/20 SW41 (KW15)","A46..46",6,41,2019
"6718","2019/20 SW42 (KW16)","A46..46",6,42,2019
"6719","2019/20 SW43 (KW17)","A46..46",2,43,2019
"6720","2019/20 SW44 (KW18)","A46..46",NA,44,2019
"6721","2019/20 SW45 (KW19)","A46..46",1,45,2019
"6722","2019/20 SW46 (KW20)","A46..46",NA,46,2019
"6723","2019/20 SW47 (KW21)","A46..46",NA,47,2019
"6724","2019/20 SW48 (KW22)","A46..46",NA,48,2019
"6725","2019/20 SW49 (KW23)","A46..46",NA,49,2019
"6726","2019/20 SW50 (KW24)","A46..46",NA,50,2019
"6727","2019/20 SW51 (KW25)","A46..46",NA,51,2019
"6728","2019/20 SW52 (KW26)","A46..46",1,52,2019
"6729","2020/21 SW01 (KW27)","A46..46",NA,1,2020
"6730","2020/21 SW02 (KW28)","A46..46",NA,2,2020
"6731","2020/21 SW03 (KW29)","A46..46",NA,3,2020
"6732","2020/21 SW04 (KW30)","A46..46",NA,4,2020
"6733","2020/21 SW05 (KW31)","A46..46",NA,5,2020
"6734","2020/21 SW06 (KW32)","A46..46",NA,6,2020
"6735","2020/21 SW07 (KW33)","A46..46",NA,7,2020
"6736","2020/21 SW08 (KW34)","A46..46",1,8,2020
"6737","2020/21 SW09 (KW35)","A46..46",NA,9,2020
"6738","2020/21 SW10 (KW36)","A46..46",1,10,2020
"6739","2020/21 SW11 (KW37)","A46..46",NA,11,2020
"6740","2020/21 SW12 (KW38)","A46..46",NA,12,2020
"6741","2020/21 SW13 (KW39)","A46..46",NA,13,2020
"6742","2020/21 SW14 (KW40)","A46..46",NA,14,2020
"6743","2020/21 SW15 (KW41)","A46..46",1,15,2020
"6744","2020/21 SW16 (KW42)","A46..46",NA,16,2020
"6745","2020/21 SW17 (KW43)","A46..46",NA,17,2020
"6746","2020/21 SW18 (KW44)","A46..46",NA,18,2020
"6747","2020/21 SW19 (KW45)","A46..46",NA,19,2020
"6748","2020/21 SW20 (KW46)","A46..46",NA,20,2020
"6749","2020/21 SW21 (KW47)","A46..46",NA,21,2020
"6750","2020/21 SW22 (KW48)","A46..46",NA,22,2020
"6751","2020/21 SW23 (KW49)","A46..46",NA,23,2020
"6752","2020/21 SW24 (KW50)","A46..46",1,24,2020
"6753","2020/21 SW25 (KW51)","A46..46",NA,25,2020
"6754","2020/21 SW26 (KW52)","A46..46",NA,26,2020
"6755","2020/21 SW27 (KW53)","A46..46",NA,27,2020
"6756","2019/20 SW27 (KW01)","A47..47",10,27,2019
"6757","2019/20 SW28 (KW02)","A47..47",42,28,2019
"6758","2019/20 SW29 (KW03)","A47..47",63,29,2019
"6759","2019/20 SW30 (KW04)","A47..47",88,30,2019
"6760","2019/20 SW31 (KW05)","A47..47",180,31,2019
"6761","2019/20 SW32 (KW06)","A47..47",238,32,2019
"6762","2019/20 SW33 (KW07)","A47..47",246,33,2019
"6763","2019/20 SW34 (KW08)","A47..47",214,34,2019
"6764","2019/20 SW35 (KW09)","A47..47",237,35,2019
"6765","2019/20 SW36 (KW10)","A47..47",268,36,2019
"6766","2019/20 SW37 (KW11)","A47..47",220,37,2019
"6767","2019/20 SW38 (KW12)","A47..47",103,38,2019
"6768","2019/20 SW39 (KW13)","A47..47",26,39,2019
"6769","2019/20 SW40 (KW14)","A47..47",13,40,2019
"6770","2019/20 SW41 (KW15)","A47..47",4,41,2019
"6771","2019/20 SW42 (KW16)","A47..47",6,42,2019
"6772","2019/20 SW43 (KW17)","A47..47",4,43,2019
"6773","2019/20 SW44 (KW18)","A47..47",1,44,2019
"6774","2019/20 SW45 (KW19)","A47..47",1,45,2019
"6775","2019/20 SW46 (KW20)","A47..47",1,46,2019
"6776","2019/20 SW47 (KW21)","A47..47",NA,47,2019
"6777","2019/20 SW48 (KW22)","A47..47",2,48,2019
"6778","2019/20 SW49 (KW23)","A47..47",NA,49,2019
"6779","2019/20 SW50 (KW24)","A47..47",1,50,2019
"6780","2019/20 SW51 (KW25)","A47..47",NA,51,2019
"6781","2019/20 SW52 (KW26)","A47..47",4,52,2019
"6782","2020/21 SW01 (KW27)","A47..47",NA,1,2020
"6783","2020/21 SW02 (KW28)","A47..47",NA,2,2020
"6784","2020/21 SW03 (KW29)","A47..47",NA,3,2020
"6785","2020/21 SW04 (KW30)","A47..47",NA,4,2020
"6786","2020/21 SW05 (KW31)","A47..47",NA,5,2020
"6787","2020/21 SW06 (KW32)","A47..47",NA,6,2020
"6788","2020/21 SW07 (KW33)","A47..47",NA,7,2020
"6789","2020/21 SW08 (KW34)","A47..47",NA,8,2020
"6790","2020/21 SW09 (KW35)","A47..47",NA,9,2020
"6791","2020/21 SW10 (KW36)","A47..47",NA,10,2020
"6792","2020/21 SW11 (KW37)","A47..47",NA,11,2020
"6793","2020/21 SW12 (KW38)","A47..47",NA,12,2020
"6794","2020/21 SW13 (KW39)","A47..47",NA,13,2020
"6795","2020/21 SW14 (KW40)","A47..47",NA,14,2020
"6796","2020/21 SW15 (KW41)","A47..47",NA,15,2020
"6797","2020/21 SW16 (KW42)","A47..47",NA,16,2020
"6798","2020/21 SW17 (KW43)","A47..47",NA,17,2020
"6799","2020/21 SW18 (KW44)","A47..47",NA,18,2020
"6800","2020/21 SW19 (KW45)","A47..47",NA,19,2020
"6801","2020/21 SW20 (KW46)","A47..47",NA,20,2020
"6802","2020/21 SW21 (KW47)","A47..47",NA,21,2020
"6803","2020/21 SW22 (KW48)","A47..47",NA,22,2020
"6804","2020/21 SW23 (KW49)","A47..47",NA,23,2020
"6805","2020/21 SW24 (KW50)","A47..47",2,24,2020
"6806","2020/21 SW25 (KW51)","A47..47",NA,25,2020
"6807","2020/21 SW26 (KW52)","A47..47",1,26,2020
"6808","2020/21 SW27 (KW53)","A47..47",NA,27,2020
"6809","2019/20 SW27 (KW01)","A48..48",22,27,2019
"6810","2019/20 SW28 (KW02)","A48..48",40,28,2019
"6811","2019/20 SW29 (KW03)","A48..48",65,29,2019
"6812","2019/20 SW30 (KW04)","A48..48",88,30,2019
"6813","2019/20 SW31 (KW05)","A48..48",188,31,2019
"6814","2019/20 SW32 (KW06)","A48..48",252,32,2019
"6815","2019/20 SW33 (KW07)","A48..48",224,33,2019
"6816","2019/20 SW34 (KW08)","A48..48",233,34,2019
"6817","2019/20 SW35 (KW09)","A48..48",247,35,2019
"6818","2019/20 SW36 (KW10)","A48..48",305,36,2019
"6819","2019/20 SW37 (KW11)","A48..48",222,37,2019
"6820","2019/20 SW38 (KW12)","A48..48",115,38,2019
"6821","2019/20 SW39 (KW13)","A48..48",47,39,2019
"6822","2019/20 SW40 (KW14)","A48..48",14,40,2019
"6823","2019/20 SW41 (KW15)","A48..48",7,41,2019
"6824","2019/20 SW42 (KW16)","A48..48",5,42,2019
"6825","2019/20 SW43 (KW17)","A48..48",1,43,2019
"6826","2019/20 SW44 (KW18)","A48..48",NA,44,2019
"6827","2019/20 SW45 (KW19)","A48..48",4,45,2019
"6828","2019/20 SW46 (KW20)","A48..48",2,46,2019
"6829","2019/20 SW47 (KW21)","A48..48",3,47,2019
"6830","2019/20 SW48 (KW22)","A48..48",1,48,2019
"6831","2019/20 SW49 (KW23)","A48..48",1,49,2019
"6832","2019/20 SW50 (KW24)","A48..48",NA,50,2019
"6833","2019/20 SW51 (KW25)","A48..48",3,51,2019
"6834","2019/20 SW52 (KW26)","A48..48",6,52,2019
"6835","2020/21 SW01 (KW27)","A48..48",NA,1,2020
"6836","2020/21 SW02 (KW28)","A48..48",NA,2,2020
"6837","2020/21 SW03 (KW29)","A48..48",NA,3,2020
"6838","2020/21 SW04 (KW30)","A48..48",NA,4,2020
"6839","2020/21 SW05 (KW31)","A48..48",NA,5,2020
"6840","2020/21 SW06 (KW32)","A48..48",NA,6,2020
"6841","2020/21 SW07 (KW33)","A48..48",NA,7,2020
"6842","2020/21 SW08 (KW34)","A48..48",NA,8,2020
"6843","2020/21 SW09 (KW35)","A48..48",NA,9,2020
"6844","2020/21 SW10 (KW36)","A48..48",NA,10,2020
"6845","2020/21 SW11 (KW37)","A48..48",NA,11,2020
"6846","2020/21 SW12 (KW38)","A48..48",NA,12,2020
"6847","2020/21 SW13 (KW39)","A48..48",NA,13,2020
"6848","2020/21 SW14 (KW40)","A48..48",NA,14,2020
"6849","2020/21 SW15 (KW41)","A48..48",NA,15,2020
"6850","2020/21 SW16 (KW42)","A48..48",1,16,2020
"6851","2020/21 SW17 (KW43)","A48..48",NA,17,2020
"6852","2020/21 SW18 (KW44)","A48..48",NA,18,2020
"6853","2020/21 SW19 (KW45)","A48..48",NA,19,2020
"6854","2020/21 SW20 (KW46)","A48..48",2,20,2020
"6855","2020/21 SW21 (KW47)","A48..48",NA,21,2020
"6856","2020/21 SW22 (KW48)","A48..48",NA,22,2020
"6857","2020/21 SW23 (KW49)","A48..48",NA,23,2020
"6858","2020/21 SW24 (KW50)","A48..48",NA,24,2020
"6859","2020/21 SW25 (KW51)","A48..48",1,25,2020
"6860","2020/21 SW26 (KW52)","A48..48",NA,26,2020
"6861","2020/21 SW27 (KW53)","A48..48",NA,27,2020
"6862","2019/20 SW27 (KW01)","A49..49",14,27,2019
"6863","2019/20 SW28 (KW02)","A49..49",40,28,2019
"6864","2019/20 SW29 (KW03)","A49..49",70,29,2019
"6865","2019/20 SW30 (KW04)","A49..49",99,30,2019
"6866","2019/20 SW31 (KW05)","A49..49",183,31,2019
"6867","2019/20 SW32 (KW06)","A49..49",255,32,2019
"6868","2019/20 SW33 (KW07)","A49..49",226,33,2019
"6869","2019/20 SW34 (KW08)","A49..49",248,34,2019
"6870","2019/20 SW35 (KW09)","A49..49",265,35,2019
"6871","2019/20 SW36 (KW10)","A49..49",312,36,2019
"6872","2019/20 SW37 (KW11)","A49..49",213,37,2019
"6873","2019/20 SW38 (KW12)","A49..49",107,38,2019
"6874","2019/20 SW39 (KW13)","A49..49",31,39,2019
"6875","2019/20 SW40 (KW14)","A49..49",15,40,2019
"6876","2019/20 SW41 (KW15)","A49..49",11,41,2019
"6877","2019/20 SW42 (KW16)","A49..49",8,42,2019
"6878","2019/20 SW43 (KW17)","A49..49",1,43,2019
"6879","2019/20 SW44 (KW18)","A49..49",2,44,2019
"6880","2019/20 SW45 (KW19)","A49..49",4,45,2019
"6881","2019/20 SW46 (KW20)","A49..49",NA,46,2019
"6882","2019/20 SW47 (KW21)","A49..49",NA,47,2019
"6883","2019/20 SW48 (KW22)","A49..49",1,48,2019
"6884","2019/20 SW49 (KW23)","A49..49",1,49,2019
"6885","2019/20 SW50 (KW24)","A49..49",2,50,2019
"6886","2019/20 SW51 (KW25)","A49..49",1,51,2019
"6887","2019/20 SW52 (KW26)","A49..49",3,52,2019
"6888","2020/21 SW01 (KW27)","A49..49",NA,1,2020
"6889","2020/21 SW02 (KW28)","A49..49",NA,2,2020
"6890","2020/21 SW03 (KW29)","A49..49",NA,3,2020
"6891","2020/21 SW04 (KW30)","A49..49",NA,4,2020
"6892","2020/21 SW05 (KW31)","A49..49",NA,5,2020
"6893","2020/21 SW06 (KW32)","A49..49",NA,6,2020
"6894","2020/21 SW07 (KW33)","A49..49",NA,7,2020
"6895","2020/21 SW08 (KW34)","A49..49",NA,8,2020
"6896","2020/21 SW09 (KW35)","A49..49",NA,9,2020
